id,realty_id,total_square_meters,rooms_count,floors_count,floor,price,price_item,district_id,is_commercial,agency_id,deleted_by,delete_reason,longitude,latitude,price_usd,price_eur,price_uah
realty-15802935,15802935,32,1,5,2,6000,188,15088,1,27930,admin,14,,,220,196,6 000
realty-15858123,15858123,37,1,9,7,8000,216,15090,1,27930,admin,14,,,294,261,8 000
realty-15826458,15826458,51,2,10,1,8500,167,15091,1,27930,admin,14,,,312,277,8 500
realty-15830341,15830341,58,2,10,5,12000,207,15092,1,27930,admin,14,,,440,391,12 000
realty-15853805,15853805,62,2,9,5,9000,145,15087,1,27930,admin,14,,,330,293,9 000
realty-15830287,15830287,47,2,4,1,7800,166,15091,1,27930,admin,14,,,286,254,7 800
realty-15857178,15857178,61,3,5,5,9000,148,15090,1,27930,admin,14,,,330,293,9 000
realty-15858070,15858070,30,1,10,4,8000,267,15087,1,27930,admin,14,,,294,261,8 000
realty-15808651,15808651,49,2,4,2,8000,163,15091,1,27930,admin,14,,,294,261,8 000
realty-15830786,15830786,59,2,6,2,9500,161,15088,1,27930,admin,14,,,349,310,9 500
realty-15779069,15779069,54,2,9,8,8500,157,15090,1,27930,admin,14,,,312,277,8 500
realty-15788565,15788565,48,2,9,2,300,6,15092,1,27930,admin,14,,,300,266,8 174
realty-15801088,15801088,36,1,9,4,7000,194,15092,1,27930,admin,14,,,257,228,7 000
realty-15779450,15779450,80,2,16,9,450,6,15090,1,27930,admin,14,,,450,400,12 262
realty-15849618,15849618,110,1,3,3,1200,11,15092,1,27930,admin,14,,,1 200,1 066,32 698
realty-15754545,15754545,41,1,6,3,9000,220,15088,1,27930,admin,14,,,330,293,9 000
realty-15779136,15779136,60,2,12,9,400,7,15091,1,27930,admin,14,,,400,355,10 899
realty-15775277,15775277,52,2,3,2,350,7,15088,1,27930,admin,14,,,350,311,9 537
realty-15779154,15779154,72,2,10,4,450,6,15091,1,27930,admin,14,,,450,400,12 262
realty-15762929,15762929,45,1,11,7,8000,178,15091,1,27930,admin,14,,,294,261,8 000
realty-15775213,15775213,50,2,14,3,270,5,15090,1,27930,admin,14,,,270,240,7 357
realty-15752703,15752703,29,1,3,3,6800,234,15089,1,27930,admin,14,,,250,222,6 800
realty-15800850,15800850,27,1,3,3,7000,259,15087,1,27930,admin,14,,,257,228,7 000
realty-15801198,15801198,29,1,9,4,6000,207,15091,1,27930,admin,14,,,220,196,6 000
realty-15775253,15775253,45,2,3,2,8000,178,15088,1,27930,admin,14,,,294,261,8 000
realty-15788503,15788503,70,2,10,2,8000,114,15088,1,27930,admin,14,,,294,261,8 000
realty-15779126,15779126,85,2,19,15,10000,118,15088,1,27930,admin,14,,,367,326,10 000
realty-15779208,15779208,53,2,8,8,550,10,15088,1,27930,admin,14,,,550,489,14 986
realty-15788513,15788513,52,2,9,4,350,7,15088,1,27930,admin,14,,,350,311,9 537
realty-15789085,15789085,75,3,9,3,8000,107,15088,1,27930,admin,14,,,294,261,8 000
realty-15699606,15699606,69,3,3,2,10000,145,15088,1,27930,admin,14,,,367,326,10 000
realty-15762232,15762232,40,1,3,1,8000,200,15091,1,27930,admin,14,,,294,261,8 000
realty-15762940,15762940,44,1,11,5,8500,193,15091,1,27930,admin,14,,,312,277,8 500
realty-15673462,15673462,43,2,9,8,7000,163,15091,1,27930,admin,14,,,257,228,7 000
realty-15752451,15752451,49,1,10,7,8000,163,15092,1,27930,admin,14,,,294,261,8 000
realty-15779024,15779024,65,2,10,10,8000,123,15089,1,27930,admin,14,,,294,261,8 000
realty-15662245,15662245,53,1,10,8,350,7,15090,1,27930,admin,14,,,350,311,9 537
realty-15762535,15762535,45,1,8,2,8000,178,15090,1,27930,admin,14,,,294,261,8 000
realty-15754279,15754279,55,2,12,7,15000,273,15092,1,27930,admin,14,,,551,489,15 000
realty-15753077,15753077,46,2,4,3,9000,196,15087,1,27930,admin,14,,,330,293,9 000
realty-15762496,15762496,40,1,5,4,8000,200,15091,1,27930,admin,14,,,294,261,8 000
realty-15665782,15665782,55,2,3,2,400,7,15087,1,27930,admin,14,,,400,355,10 899
realty-15754491,15754491,68,1,5,5,7800,115,15087,1,27930,admin,14,,,286,254,7 800
realty-15754910,15754910,42,1,9,2,8000,190,15089,1,27930,admin,14,,,294,261,8 000
realty-15753123,15753123,58,2,12,10,12000,207,15090,1,27930,admin,14,,,440,391,12 000
realty-15754587,15754587,40,1,9,5,9000,225,15092,1,27930,admin,14,,,330,293,9 000
realty-15761947,15761947,30,1,4,1,7500,250,15089,1,27930,admin,14,,,275,244,7 500
realty-15752986,15752986,65,2,11,7,370,6,15088,1,27930,admin,14,,,370,329,10 082
realty-15762435,15762435,52,1,9,4,400,8,15091,1,27930,admin,14,,,400,355,10 899
realty-15752883,15752883,70,2,10,2,400,6,15088,1,27930,admin,14,,,400,355,10 899
realty-15753052,15753052,70,2,10,2,550,8,15089,1,27930,admin,14,,,550,489,14 986
realty-15752964,15752964,51,2,3,1,450,9,15090,1,27930,admin,14,,,450,400,12 262
realty-15666107,15666107,45,2,5,5,8000,178,15092,1,27930,admin,14,,,294,261,8 000
realty-15753039,15753039,50,3,5,2,6500,130,15089,1,27930,admin,14,,,239,212,6 500
realty-15752995,15752995,65,2,10,1,12000,185,15091,1,27930,admin,14,,,440,391,12 000
realty-15674706,15674706,60,2,3,3,9500,158,15087,1,27930,admin,14,,,349,310,9 500
realty-15754863,15754863,30,1,4,4,8800,293,15088,1,27930,admin,14,,,323,287,8 800
realty-15752276,15752276,46,1,9,2,380,8,15092,1,27930,admin,14,,,380,338,10 354
realty-15752411,15752411,46,1,5,2,8000,174,15092,1,27930,admin,14,,,294,261,8 000
realty-15752685,15752685,45,1,12,2,8500,189,15091,1,27930,admin,14,,,312,277,8 500
realty-15673252,15673252,43,2,3,2,8000,186,15087,1,27930,admin,14,,,294,261,8 000
realty-15665345,15665345,29,1,3,3,6800,234,15087,1,27930,admin,14,,,250,222,6 800
realty-15673305,15673305,71,2,9,8,12300,173,15088,1,27930,admin,14,,,451,401,12 300
realty-15669842,15669842,65,2,10,1,11000,169,15091,1,27930,admin,14,,,404,359,11 000
realty-15673346,15673346,67,2,10,7,400,6,15092,1,27930,admin,14,,,400,355,10 899
realty-15647508,15647508,50,2,9,6,6000,120,15088,1,27930,admin,14,,,220,196,6 000
realty-15898534,15898534,82,3,10,5,550,7,15090,1,27930,admin,14,,,550,489,14 986
realty-15902489,15902489,47,2,9,2,6500,138,15090,1,27930,admin,14,,,239,212,6 500
realty-15898738,15898738,85,3,9,7,12000,141,15088,1,27930,admin,14,,,440,391,12 000
realty-15898686,15898686,78,2,12,6,11000,141,15092,1,27930,admin,14,,,404,359,11 000
realty-15898662,15898662,70,2,9,5,400,6,15092,1,27930,admin,14,,,400,355,10 899
realty-15898773,15898773,165,4,3,3,1800,11,15087,1,27930,admin,14,,,1 800,1 599,49 046
realty-15889701,15889701,55,2,10,6,450,8,15091,1,27930,admin,14,,,450,400,12 262
realty-15889685,15889685,53,2,10,4,450,8,15091,1,27930,admin,14,,,450,400,12 262
realty-15898268,15898268,3142,2,5,2,8400,3,15092,1,27930,admin,14,,,308,274,8 400
realty-15898554,15898554,78,2,9,7,8000,103,15090,1,27930,admin,14,,,294,261,8 000
realty-15898471,15898471,35,1,10,9,8600,246,15090,1,27930,admin,14,,,316,280,8 600
realty-15898502,15898502,45,2,9,4,9200,204,15090,1,27930,admin,14,,,338,300,9 200
realty-15902505,15902505,53,2,9,2,8500,160,15091,1,27930,admin,14,,,312,277,8 500
realty-15752378,15752378,40,1,16,11,7500,188,15088,1,27930,admin,14,,,275,244,7 500
realty-15893715,15893715,67,2,10,6,370,6,15090,1,27930,admin,14,,,370,329,10 082
realty-15889643,15889643,125,4,9,7,1000,8,15091,1,27930,admin,14,,,1 000,888,27 248
realty-15889717,15889717,62,3,9,7,8000,129,15090,1,27930,admin,14,,,294,261,8 000
realty-15779164,15779164,60,2,3,2,9000,150,15091,1,27930,admin,14,,,330,293,9 000
realty-15897845,15897845,50,2,9,5,450,9,15090,1,27930,admin,14,,,450,400,12 262
realty-15898451,15898451,88,3,10,7,12000,136,15090,1,27930,admin,14,,,440,391,12 000
realty-15865423,15865423,69,2,10,8,400,6,15092,1,27930,admin,14,,,400,355,10 899
realty-15889601,15889601,46,2,9,3,9000,196,15090,1,27930,admin,14,,,330,293,9 000
realty-15889606,15889606,31,1,9,4,8000,258,15090,1,27930,admin,14,,,294,261,8 000
realty-15866014,15866014,138,4,12,12,1200,9,15092,1,27930,admin,14,,,1 200,1 066,32 698
realty-15897982,15897982,98,4,5,5,800,8,15090,1,27930,admin,14,,,800,711,21 798
realty-15898428,15898428,98,4,3,3,1000,10,15087,1,27930,admin,14,,,1 000,888,27 248
realty-15866071,15866071,60,2,10,6,500,8,15090,1,27930,admin,14,,,500,444,13 624
realty-15889617,15889617,32,1,9,4,8500,266,15091,1,27930,admin,14,,,312,277,8 500
realty-15889732,15889732,32,1,9,2,8500,266,15090,1,27930,admin,14,,,312,277,8 500
realty-15865468,15865468,59,2,3,2,8500,144,15088,1,27930,admin,14,,,312,277,8 500
realty-15865920,15865920,60,2,10,8,11000,183,15092,1,27930,admin,14,,,404,359,11 000
realty-15889708,15889708,55,2,10,4,9000,164,15090,1,27930,admin,14,,,330,293,9 000
realty-15788702,15788702,77,3,4,4,550,7,15087,1,27930,admin,14,,,550,489,14 986
realty-15866065,15866065,58,2,12,10,9000,155,15092,1,27930,admin,14,,,330,293,9 000
realty-15889081,15889081,50,1,9,6,350,7,15091,1,27930,admin,14,,,350,311,9 537
realty-15889218,15889218,54,2,10,5,10000,185,15092,1,27930,admin,14,,,367,326,10 000
realty-15889744,15889744,36,1,10,4,7800,217,15090,1,27930,admin,14,,,286,254,7 800
realty-15865661,15865661,76,4,10,1,500,7,15090,1,27930,admin,14,,,500,444,13 624
realty-15889318,15889318,34,1,9,5,9000,265,15090,1,27930,admin,14,,,330,293,9 000
realty-15889196,15889196,60,3,9,7,8000,133,15090,1,27930,admin,14,,,294,261,8 000
realty-15779099,15779099,65,2,4,3,1000,15,15087,1,27930,admin,14,,,1 000,888,27 248
realty-15788443,15788443,77,2,11,3,10500,136,15092,1,27930,admin,14,,,385,342,10 500
realty-15800936,15800936,36,1,10,7,350,10,15092,1,27930,admin,14,,,350,311,9 537
realty-15788658,15788658,68,3,3,3,400,6,15089,1,27930,admin,14,,,400,355,10 899
realty-15866092,15866092,82,4,10,10,1000,12,15090,1,27930,admin,14,,,1 000,888,27 248
realty-15779404,15779404,60,2,14,2,9000,150,15090,1,27930,admin,14,,,330,293,9 000
realty-15788308,15788308,50,2,4,2,7000,140,15092,1,27930,admin,14,,,257,228,7 000
realty-15788428,15788428,48,2,9,2,8500,177,15092,1,27930,admin,14,,,312,277,8 500
realty-15776066,15776066,65,2,10,8,11000,169,15087,1,27930,admin,14,,,404,359,11 000
realty-15779421,15779421,58,2,14,7,7800,134,15090,1,27930,admin,14,,,286,254,7 800
realty-15776406,15776406,45,2,5,4,6800,151,15088,1,27930,admin,14,,,250,222,6 800
realty-15779378,15779378,50,2,3,1,350,7,15089,1,27930,admin,14,,,350,311,9 537
realty-15865847,15865847,67,2,5,3,9000,134,15091,1,27930,admin,14,,,330,293,9 000
realty-15779435,15779435,78,2,9,2,350,4,15090,1,27930,admin,14,,,350,311,9 537
realty-15776473,15776473,50,2,9,4,8400,168,15091,1,27930,admin,14,,,308,274,8 400
realty-15779374,15779374,55,2,5,3,8000,145,15088,1,27930,admin,14,,,294,261,8 000
realty-15779195,15779195,39,2,4,3,8500,218,15087,1,27930,admin,14,,,312,277,8 500
realty-15770856,15770856,31,1,5,2,6000,194,15089,1,27930,admin,14,,,220,196,6 000
realty-15776431,15776431,50,2,5,2,7000,140,15089,1,27930,admin,14,,,257,228,7 000
realty-15779055,15779055,50,2,4,3,550,11,15087,1,27930,admin,14,,,550,489,14 986
realty-15779416,15779416,68,2,9,4,9000,132,15090,1,27930,admin,14,,,330,293,9 000
realty-15779442,15779442,50,2,4,3,8000,160,15087,1,27930,admin,14,,,294,261,8 000
realty-15772200,15772200,55,1,13,9,9500,173,15092,1,27930,admin,14,,,349,310,9 500
realty-15779009,15779009,65,2,4,3,500,8,15088,1,27930,admin,14,,,500,444,13 624
realty-15779186,15779186,43,2,4,3,9500,221,15091,1,27930,admin,14,,,349,310,9 500
realty-15779368,15779368,72,2,11,2,9500,132,15090,1,27930,admin,14,,,349,310,9 500
realty-15776450,15776450,63,2,4,2,270,4,15088,1,27930,admin,14,,,270,240,7 357
realty-15772038,15772038,35,1,3,2,7000,200,15087,1,27930,admin,14,,,257,228,7 000
realty-15761725,15761725,30,1,5,3,6800,227,15090,1,27930,admin,14,,,250,222,6 800
realty-15779033,15779033,60,2,7,7,9500,158,15092,1,27930,admin,14,,,349,310,9 500
realty-15762133,15762133,40,1,4,2,8500,213,15089,1,27930,admin,14,,,312,277,8 500
realty-15767049,15767049,46,1,9,3,400,9,15091,1,27930,admin,14,,,400,355,10 899
realty-15775285,15775285,50,2,4,1,600,12,15087,1,27930,admin,14,,,600,533,16 349
realty-15754687,15754687,52,1,4,4,8000,154,15089,1,27930,admin,14,,,294,261,8 000
realty-15762313,15762313,45,1,13,2,8000,178,15091,1,27930,admin,14,,,294,261,8 000
realty-15769934,15769934,60,1,12,4,8500,142,15091,1,27930,admin,14,,,312,277,8 500
realty-15752957,15752957,67,2,10,7,500,7,15092,1,27930,admin,14,,,500,444,13 624
realty-15771628,15771628,33,1,14,12,6000,182,15090,1,27930,admin,14,,,220,196,6 000
realty-15776053,15776053,89,2,9,9,11000,124,15091,1,27930,admin,14,,,404,359,11 000
realty-15762195,15762195,50,1,3,3,6500,130,15091,1,27930,admin,14,,,239,212,6 500
realty-15769949,15769949,30,1,9,8,9400,313,15091,1,27930,admin,14,,,345,306,9 400
realty-15762294,15762294,44,1,12,9,9000,205,15091,1,27930,admin,14,,,330,293,9 000
realty-15771371,15771371,45,1,10,7,7000,156,15090,1,27930,admin,14,,,257,228,7 000
realty-15761697,15761697,55,1,5,5,7700,140,15090,1,27930,admin,14,,,283,251,7 700
realty-15665576,15665576,32,1,3,1,7000,219,15089,1,27930,admin,14,,,257,228,7 000
realty-15754886,15754886,30,1,3,3,6500,217,15087,1,27930,admin,14,,,239,212,6 500
realty-15754900,15754900,26,1,3,3,6000,231,15087,1,27930,admin,14,,,220,196,6 000
realty-15666395,15666395,70,2,10,2,500,7,15087,1,27930,admin,14,,,500,444,13 624
realty-15754268,15754268,43,2,9,8,7000,163,15091,1,27930,admin,14,,,257,228,7 000
realty-15752420,15752420,21,1,9,5,6000,286,15089,1,27930,admin,14,,,220,196,6 000
realty-15754142,15754142,50,2,10,7,10000,200,15090,1,27930,admin,14,,,367,326,10 000
realty-15754666,15754666,47,1,9,4,7500,160,7495,1,27930,admin,14,,,275,244,7 500
realty-15753008,15753008,82,2,7,6,1000,12,15087,1,27930,admin,14,,,1 000,888,27 248
realty-15662254,15662254,44,1,10,8,9800,223,15091,1,27930,admin,14,,,360,319,9 800
realty-15674354,15674354,55,2,10,10,250,5,15088,1,27930,admin,14,,,250,222,6 812
realty-15752869,15752869,50,2,4,2,13000,260,15087,1,27930,admin,14,,,477,424,13 000
realty-15752888,15752888,55,2,10,10,8300,151,15088,1,27930,admin,14,,,305,271,8 300
realty-15661235,15661235,48,1,12,10,11000,229,15092,1,27930,admin,14,,,404,359,11 000
realty-15752527,15752527,43,1,12,2,10000,233,15091,1,27930,admin,14,,,367,326,10 000
realty-15754514,15754514,24,1,10,4,6200,258,15092,1,27930,admin,14,,,228,202,6 200
realty-17035342,17035342,50,1,10,4,350,7,15090,1,28200,,,,,350,311,9 537
realty-12251875,12251875,54,2,1,1,7000,,15748,1,24288,cron,1,23.963275797969704,49.863254847322246,257,228,7 000
realty-12486748,12486748,74,3,14,6,9000,122,15091,1,24288,cron,1,,,330,293,9 000
realty-12309259,12309259,37,1,4,2,7000,189,15088,1,24288,cron,1,,,257,228,7 000
realty-12271073,12271073,46,2,3,3,7700,,15088,1,24288,cron,1,24.00220966161816,49.83671812631928,283,251,7 700
realty-12304032,12304032,47,2,4,3,7000,149,15091,1,24288,cron,1,,,257,228,7 000
realty-12510373,12510373,43,2,6,1,7200,,15089,1,24288,cron,1,,,264,235,7 200
realty-12259064,12259064,76,2,9,5,7400,,15092,1,24288,cron,1,,,272,241,7 400
realty-12434652,12434652,53,2,3,2,9000,170,15087,1,24288,cron,1,,,330,293,9 000
realty-12259030,12259030,35,1,9,6,7500,,15092,1,24288,cron,1,,,275,244,7 500
realty-12296234,12296234,82,3,3,3,9500,116,15091,1,24288,cron,1,,,349,310,9 500
realty-12129035,12129035,43,1,10,4,7300,170,15088,1,24288,cron,1,,,268,238,7 300
realty-12115708,12115708,95,2,4,2,10000,105,15087,1,24288,cron,1,,,367,326,10 000
realty-12265786,12265786,58,3,9,4,8500,147,15090,1,24288,cron,1,,,312,277,8 500
realty-12167861,12167861,62,2,10,9,8000,129,15088,1,24288,cron,1,,,294,261,8 000
realty-12265716,12265716,67,3,3,2,9000,134,15087,1,24288,cron,1,,,330,293,9 000
realty-12324360,12324360,47,2,9,4,7000,149,15091,1,24288,cron,1,,,257,228,7 000
realty-12104223,12104223,45,2,12,5,7300,162,15091,1,24288,cron,1,24.017837219574,49.801493613058,268,238,7 300
realty-12145231,12145231,40,1,3,3,7000,175,15088,1,24288,cron,1,,,257,228,7 000
realty-12278570,12278570,46,1,1,0,7000,152,15091,1,24288,cron,1,,,257,228,7 000
realty-12159556,12159556,72,3,3,3,7000,,15090,1,24288,cron,1,,,257,228,7 000
realty-12174949,12174949,84,4,9,2,8900,,15092,1,24288,cron,1,,,327,290,8 900
realty-12189202,12189202,39,2,4,2,7500,192,15087,1,24288,cron,1,,,275,244,7 500
realty-12145927,12145927,62,2,10,6,7500,121,15092,1,24288,cron,1,,,275,244,7 500
realty-15857904,15857904,74,4,3,3,1000,14,15087,1,27930,admin,14,,,1 000,888,27 248
realty-15889738,15889738,48,2,10,5,8500,177,15090,1,27930,admin,14,,,312,277,8 500
realty-15902395,15902395,55,2,10,8,8300,151,15092,1,27930,admin,14,,,305,271,8 300
realty-15902605,15902605,70,2,5,3,400,6,15087,1,27930,admin,14,,,400,355,10 899
realty-15902596,15902596,50,2,4,1,600,12,15087,1,27930,admin,14,,,600,533,16 349
realty-15866227,15866227,72,3,5,3,400,6,15091,1,27930,admin,14,,,400,355,10 899
realty-15902551,15902551,65,3,4,2,10500,162,15087,1,27930,admin,14,,,385,342,10 500
realty-15889429,15889429,32,1,3,3,600,19,15087,1,27930,admin,14,,,600,533,16 349
realty-15902477,15902477,75,2,11,2,8500,113,15090,1,27930,admin,14,,,312,277,8 500
realty-15902499,15902499,43,2,5,3,8000,186,15088,1,27930,admin,14,,,294,261,8 000
realty-15902545,15902545,51,2,4,3,450,9,15087,1,27930,admin,14,,,450,400,12 262
realty-15889658,15889658,68,3,9,7,10000,147,15091,1,27930,admin,14,,,367,326,10 000
realty-15898752,15898752,49,2,4,4,7800,159,15088,1,27930,admin,14,,,286,254,7 800
realty-15830310,15830310,43,2,3,2,9000,209,15087,1,27930,admin,14,,,330,293,9 000
realty-15857192,15857192,63,3,9,4,9200,146,15090,1,27930,admin,14,,,338,300,9 200
realty-15827098,15827098,35,2,4,2,8000,229,15087,1,27930,admin,14,,,294,261,8 000
realty-15849279,15849279,32,1,9,3,7700,241,15091,1,27930,admin,14,,,283,251,7 700
realty-15889174,15889174,45,2,4,3,330,7,15091,1,27930,admin,14,,,330,293,8 992
realty-15826714,15826714,54,2,11,5,400,7,15091,1,27930,admin,14,,,400,355,10 899
realty-15830796,15830796,63,3,5,4,9000,143,15091,1,27930,admin,14,,,330,293,9 000
realty-15889584,15889584,44,2,3,2,400,9,15087,1,27930,admin,14,,,400,355,10 899
realty-15826750,15826750,53,2,9,4,700,13,15088,1,27930,admin,14,,,700,622,19 074
realty-15849447,15849447,64,2,4,1,9300,145,15092,1,27930,admin,14,,,341,303,9 300
realty-15889498,15889498,50,2,10,6,8500,170,15091,1,27930,admin,14,,,312,277,8 500
realty-15802918,15802918,36,1,3,3,8000,222,15087,1,27930,admin,14,,,294,261,8 000
realty-15830727,15830727,54,2,9,2,9000,167,15091,1,27930,admin,14,,,330,293,9 000
realty-15802838,15802838,37,1,9,6,7500,203,15090,1,27930,admin,14,,,275,244,7 500
realty-15827012,15827012,39,2,9,4,8500,218,15090,1,27930,admin,14,,,312,277,8 500
realty-15827079,15827079,34,2,4,2,350,10,15087,1,27930,admin,14,,,350,311,9 537
realty-15761738,15761738,40,1,3,2,7600,190,15091,1,27930,admin,14,,,279,248,7 600
realty-15826708,15826708,49,2,4,4,10000,204,15087,1,27930,admin,14,,,367,326,10 000
realty-15830665,15830665,56,2,12,12,9800,175,15092,1,27930,admin,14,,,360,319,9 800
realty-15827022,15827022,35,2,9,4,7000,200,15088,1,27930,admin,14,,,257,228,7 000
realty-15822493,15822493,47,2,3,2,350,7,15087,1,27930,admin,14,,,350,311,9 537
realty-15752315,15752315,33,1,5,5,7900,239,15088,1,27930,admin,14,,,290,258,7 900
realty-15797240,15797240,28,1,9,4,7800,279,15090,1,27930,admin,14,,,286,254,7 800
realty-15752899,15752899,40,2,5,1,7800,195,15090,1,27930,admin,14,,,286,254,7 800
realty-15788798,15788798,85,3,9,1,9000,106,15088,1,27930,admin,14,,,330,293,9 000
realty-15826985,15826985,50,2,9,5,9500,190,15092,1,27930,admin,14,,,349,310,9 500
realty-15801037,15801037,26,1,9,3,6600,254,15089,1,27930,admin,14,,,242,215,6 600
realty-15769906,15769906,37,1,9,4,250,7,15091,1,27930,admin,14,,,250,222,6 812
realty-15789012,15789012,100,3,3,2,1000,10,15087,1,27930,admin,14,,,1 000,888,27 248
realty-15788648,15788648,42,2,3,3,8300,198,15091,1,27930,admin,14,,,305,271,8 300
realty-15802633,15802633,42,1,10,7,8000,190,15090,1,27930,admin,14,,,294,261,8 000
realty-15797383,15797383,31,1,4,1,7000,226,15089,1,27930,admin,14,,,257,228,7 000
realty-15802839,15802839,38,1,10,2,8000,211,15090,1,27930,admin,14,,,294,261,8 000
realty-15802674,15802674,34,1,3,2,7500,221,15088,1,27930,admin,14,,,275,244,7 500
realty-15808831,15808831,46,2,9,4,7000,152,15091,1,27930,admin,14,,,257,228,7 000
realty-15775112,15775112,63,2,4,1,500,8,15089,1,27930,admin,14,,,500,444,13 624
realty-15788759,15788759,114,3,5,4,13500,118,15091,1,27930,admin,14,,,495,440,13 500
realty-15802875,15802875,25,1,4,2,6000,240,15088,1,27930,admin,14,,,220,196,6 000
realty-15788548,15788548,67,2,8,5,550,8,15088,1,27930,admin,14,,,550,489,14 986
realty-15800878,15800878,38,1,9,4,8000,211,15091,1,27930,admin,14,,,294,261,8 000
realty-15774982,15774982,47,2,9,2,6500,138,15090,1,27930,admin,14,,,239,212,6 500
realty-15775196,15775196,56,2,4,1,400,7,15087,1,27930,admin,14,,,400,355,10 899
realty-15779174,15779174,59,2,9,9,8500,144,15088,1,27930,admin,14,,,312,277,8 500
realty-15788201,15788201,59,2,10,3,550,9,15092,1,27930,admin,14,,,550,489,14 986
realty-15800884,15800884,35,1,9,3,8000,229,15091,1,27930,admin,14,,,294,261,8 000
realty-15767658,15767658,29,1,3,1,8300,286,15087,1,27930,admin,14,,,305,271,8 300
realty-15776420,15776420,53,2,3,1,8500,160,15087,1,27930,admin,14,,,312,277,8 500
realty-15761565,15761565,35,1,3,1,7300,209,15092,1,27930,admin,14,,,268,238,7 300
realty-15752289,15752289,55,1,10,7,9000,164,15088,1,27930,admin,14,,,330,293,9 000
